Run Date,4/30/2015 12:08:45
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
109,108750,79,2,30,0,89,53,41912,41793,40862,42484,43498,46593,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,172,172,189,260,409,1200,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
110,109750,218,4,3c,0,89,53,41890,41687,40121,41474,43148,46561,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,194,278,930,1270,759,1232,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
111,110734,218,3,1c,0,89,54,41880,41707,40129,41469,43142,47250,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,204,258,922,1275,765,543,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
112,111750,0,0,0,1,89,54,41951,41837,40931,42625,43809,47681,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,133,128,120,119,98,112,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
113,112750,376,6,3f,0,89,54,41041,40984,40045,41453,42850,46677,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,1043,981,1006,1291,1057,1116,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
114,113750,376,6,3f,0,89,54,41009,41048,40062,41445,43061,47070,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,1075,917,989,1299,846,723,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
115,114750,0,0,0,1,89,54,41944,41825,40921,42616,43801,47672,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,140,140,130,128,106,121,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
116,115750,0,0,0,2,89,54,41958,41831,40933,42615,43801,47687,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,126,134,118,129,106,106,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
117,116750,0,0,0,3,89,54,41958,41843,40941,42620,43798,47677,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,126,122,110,124,109,116,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
118,117750,0,0,0,4,89,54,41955,41839,40927,42615,43802,47684,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,129,126,124,129,105,109,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
119,118750,0,0,0,5,89,54,41958,41837,40931,42603,43788,47668,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,126,128,120,141,119,125,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
120,119750,0,0,0,6,89,54,41954,41838,40932,42617,43790,47674,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,130,127,119,127,117,119,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
121,120750,0,0,0,7,89,54,41955,41836,40936,42614,43790,47660,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,129,129,115,130,117,133,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
122,121750,0,0,0,8,89,54,41959,41838,40926,42614,43804,47678,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,125,127,125,130,103,115,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
123,122750,0,0,0,9,89,54,41956,41840,40928,42610,43800,47672,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,128,125,123,134,107,121,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
124,123750,0,0,0,10,89,54,41959,41848,40935,42624,43802,47673,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,125,117,116,120,105,120,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
125,124750,0,0,0,11,89,54,41954,41843,40925,42610,43804,47673,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,130,122,126,134,103,120,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
126,125750,335,5,3e,0,89,54,41715,41398,40315,41899,42578,46184,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46184,369,567,736,845,1329,1609,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
127,126750,376,6,3f,0,89,54,41171,40794,39878,41505,42534,46183,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46183,913,1171,1173,1239,1373,1610,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
128,127750,0,0,0,1,89,54,41944,41836,40929,42612,43810,47677,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46183,140,129,122,132,97,116,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
129,128765,0,0,0,2,89,54,41940,41837,40917,42608,43792,47668,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46183,144,128,134,136,115,125,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
130,129750,0,1,20,0,89,54,41917,41811,40905,42576,43649,46446,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46183,167,154,146,168,258,1347,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
131,130750,376,6,3f,0,89,54,41338,40938,40002,41724,42538,46210,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46183,746,1027,1049,1020,1369,1583,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
132,131750,0,0,0,1,89,54,41813,41791,40911,42607,43798,47671,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46183,271,174,140,137,109,122,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
133,132750,376,6,3f,0,89,54,41151,40911,39983,41758,42542,46208,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46183,933,1054,1068,986,1365,1585,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
134,133750,79,2,30,0,89,54,41828,41723,40798,42481,42992,46216,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46183,256,242,253,263,915,1577,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
135,134750,79,2,30,0,89,54,41879,41771,40833,42491,42733,46205,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46183,205,194,218,253,1174,1588,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
136,135765,0,0,0,1,89,54,41802,41775,40894,42601,43794,47666,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46183,282,190,157,143,113,127,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
137,136750,376,6,3f,0,89,54,41048,40793,39901,41500,42508,46191,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,1036,1172,1150,1244,1399,1602,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
138,137750,376,6,3f,0,89,54,41019,40774,39878,41463,42514,46199,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,1065,1191,1173,1281,1393,1594,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
139,138750,0,0,0,1,89,54,41879,41820,40916,42605,43791,47670,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,205,145,135,139,116,123,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
140,139765,0,0,0,2,89,54,41897,41838,40921,42600,43782,47556,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,187,127,130,144,125,237,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
141,140750,0,0,0,3,89,54,41935,41809,40924,42589,43767,47294,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,149,156,127,155,140,499,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
142,141750,376,1,1,0,90,54,41060,41665,40896,42609,43802,47664,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,1024,300,155,135,105,129,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
143,142750,376,2,3,0,91,54,41044,41548,40902,42610,43809,47673,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,1040,417,149,134,98,120,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
144,143750,376,2,3,0,92,54,41068,41401,40886,42601,43803,47665,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,1016,564,165,143,104,128,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
145,144750,0,0,0,1,92,54,41947,41834,40930,42614,43809,47678,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,137,131,121,130,98,115,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
146,145750,376,2,3,0,93,54,41119,40836,40465,42577,43803,47684,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,965,1129,586,167,104,109,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
147,146765,376,1,1,0,94,54,41458,41720,40907,42622,43795,47678,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,626,245,144,122,112,115,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
148,147750,376,4,f,0,95,54,41300,40892,39916,41743,43633,47645,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,784,1073,1135,1001,274,148,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
149,148750,376,6,3f,0,95,54,41062,40807,40095,41492,42567,46481,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,1022,1158,956,1252,1340,1312,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
150,149750,0,0,0,1,95,54,41943,41824,40915,42605,43793,47667,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42508,46183,141,141,136,139,114,126,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
